432	6127
14337	6127
8406	6127
43	6127
14073	20371
71	6509
9957	6509
8796	6509
22985	6509
720	6509
19580	33485
4235	6519
8193	6519
5425	6519
28003	6519
9820	21240
28332	21240
15587	21240
13936	12355
11991	17967
11952	17967
7967	17967
116	28589
909	906
24031	906
14228	906
5431	906
34432	906
25019	906
25656	7759
3538	7759
1716	7759
2381	7759
155	7759
29418	30959
12829	15730
2896	31774
31799	31774
21239	31774
1654	19016
8359	19016
21743	10043
8141	10043
22663	11254
5639	11254
10993	11254
2439	11254
13695	11254
25910	11254
491	11254
28622	11254
18922	6363
12552	6363
24957	6363
849	6363
6398	6363
1631	6363
1812	6363
32219	6363
8011	6363
16748	23913
5150	30939
1115	33758
27447	29774
13375	14573
7333	14573
9699	14573
9868	20368
15121	20368
5066	20368
13459	20368
26056	20368
11181	20368
30040	20368
8984	20368
3164	8001
2826	8001
3285	21889
28339	21889
4989	21889
19361	21889
3075	21889
13400	21889
12038	21889
7668	21889
6127	1414
17280	1414
5690	1414
8178	1414
14892	1414
23	1414
3191	1414
1703	1414
267	1414
10882	1414
346	1414
18922	1414
2035	1414
2812	1414
7297	1414
117	1414
27229	1414
20967	1414
1539	1414
8940	1414
38	1414
413	1414
1999	1414
3797	1414
8098	1414
3431	1414
108	1414
2071	1414
12325	1414
6306	1414
139	1414
1136	1414
586	1414
3324	1414
2625	1414
8404	1414
27447	1414
1488	1414
4846	1414
2712	1414
317	1414
4004	1414
16492	1414
495	1414
7399	1414
10993	1414
8666	1414
19370	1414
16745	1414
6726	1414
1354	1414
1524	1414
28327	1414
10995	1414
1845	1414
21183	1414
1716	1414
7591	1414
10365	1414
502	1414
14241	1414
2439	1414
22319	1414
405	1414
15463	1414
14678	1414
4400	1414
7842	1414
15548	1414
1270	1414
28307	1414
8833	1414
2105	1414
2111	1414
2108	1414
13370	1414
25132	1414
698	1414
1046	1414
1538	1414
11076	1414
26370	1414
7484	1414
8071	1414
9610	1414
352	1414
7539	1414
3483	1414
1148	1414
7828	1414
8359	1414
13203	1414
9344	1414
13439	1414
4043	1414
990	1414
8938	1414
2556	1414
340	1414
8332	1414
15432	1414
2873	1414
8090	1414
8349	1414
1280	1414
2894	1414
19062	1414
682	1414
8238	1414
2333	1414
5563	1414
20003	1414
11460	1414
5080	1414
7729	1414
2025	1414
18536	1414
86	1414
233	1414
155	1414
4166	1414
871	1414
9128	1414
28332	1414
14567	1414
1720	1414
2311	1414
36	1414
7502	1414
1812	1414
3523	1414
39	1414
473	1414
28060	1414
9372	1414
95	1414
474	1414
8128	1414
29	1414
4932	1414
10874	1414
571	1414
2321	1414
3348	1414
2062	1414
1439	1414
11113	1414
2187	1414
578	1414
409	1414
695	1414
6066	1414
3486	1414
3363	1414
13473	1414
20324	1414
2714	1414
15698	1414
6702	1414
11482	1414
1532	1414
3942	1414
8684	1414
4302	1414
4642	1414
8375	1414
264	1414
1764	1414
1851	1414
948	1414
1903	1414
1122	1414
1401	1414
1094	1414
6170	1414
1446	1414
6199	1414
1863	1414
118	1414
15587	1414
12201	1414
3137	1414
17932	1414
212	1414
583	1414
874	1414
33088	1414
5580	1414
3281	1414
445	1414
6618	1414
3279	1414
8335	1414
21381	1414
9360	1414
14636	1414
6016	1414
1229	1414
6871	1414
4628	1414
7459	1414
32694	1414
19134	1414
15720	13699
24070	13699
2494	13699
824	9532
11250	9532
13857	24339
16625	24339
11369	22793
11551	22793
4285	22793
13352	4718
108	4718
586	4718
1102	4718
21504	4718
937	4718
15890	4718
155	4718
19215	4718
14508	4718
948	4718
8181	4718
4628	4718
26425	19583
28661	24097
2222	24097
13383	24097
4240	24097
214	32422
27447	24365
13394	24365
12849	24365
2108	24365
18360	24365
15494	17660
28738	15111
17140	24318
8332	24318
20356	24318
571	24318
1782	24318
4679	19937
920	19937
3285	19937
13563	19937
18985	19937
12660	19937
8993	19937
19337	19937
571	19937
2950	19937
2380	19937
33000	32296
16834	32296
568	32296
7934	32296
1083	32296
29418	32296
10000	32296
25896	32296
28633	32296
18654	32296
13898	32296
9452	32296
22988	32296
10872	32296
10397	12936
38	12936
4024	12936
12483	12936
20809	3402
27801	3402
24521	7196
17474	7196
10023	8547
31097	32082
9600	32082
15732	98
32089	22252
571	2288
11666	2288
7426	10947
2311	10947
667	32861
6476	32861
20254	3379
18119	3379
7759	25656
3538	25656
15517	32056
280	32056
31405	32056
5425	32056
3293	32056
26102	32056
686	32056
1122	32056
10397	3342
5754	3342
20659	3342
9101	3342
38	3342
30073	3342
24160	3342
9065	3342
4846	3342
11467	3342
11991	3342
8861	3342
14409	3342
33773	3342
14884	3342
16725	3342
17308	3342
22338	3342
15653	3342
7915	3342
459	3342
571	3342
12195	3342
22611	3342
17403	3342
7343	3342
14460	3342
8379	3342
5066	11393
4612	11393
13379	11393
2161	1969
3191	1969
11902	1969
1539	1969
919	1969
38	1969
3670	1969
2602	1969
8744	1969
108	1969
369	1969
3331	1969
302	1969
12	1969
6508	1969
11991	1969
9561	1969
10993	1969
2732	1969
11735	1969
8000	1969
17611	1969
5440	1969
3352	1969
1270	1969
11582	1969
1538	1969
6060	1969
21220	1969
855	1969
1537	1969
924	1969
9287	1969
368	1969
2437	1969
13349	1969
4063	1969
2381	1969
21318	1969
4776	1969
1298	1969
2333	1969
307	1969
4371	1969
687	1969
155	1969
7576	1969
16946	1969
371	1969
1711	1969
1536	1969
9990	1969
3363	1969
1092	1969
13577	1969
14508	1969
5292	1969
16026	1969
948	1969
2654	1969
3394	1969
19213	1969
12550	1969
704	1969
5743	1969
12170	12159
21545	12159
26436	12159
20659	4555
919	4555
9101	4555
24160	4555
7631	4555
369	4555
4846	4555
2712	4555
17337	4555
8861	4555
28757	4555
2769	4555
15468	4555
7665	4555
10678	4555
19063	4555
11475	4555
8819	4555
16412	4555
8593	4555
7750	4555
20118	4555
5949	4555
24205	4555
16725	4555
17308	4555
8457	4555
8210	4555
3305	4555
155	4555
8424	4555
7915	4555
1439	4555
18668	4555
22611	4555
17403	4555
8591	4555
1313	4555
7343	4555
19004	4555
8891	4555
17651	4555
19063	30186
15896	30186
20839	30186
24294	30186
6127	4319
267	4319
38	4319
341	4319
1141	4319
4320	4319
8943	4319
9820	4319
15527	4319
962	4319
1863	4319
1969	2161
2438	2161
23	2161
306	2161
2164	2161
919	2161
16876	2161
3670	2161
8463	2161
20503	2161
8744	2161
31494	2161
17409	2161
16640	2161
369	2161
3331	2161
8176	2161
302	2161
12	2161
10993	2161
8291	2161
1451	2161
930	2161
22618	2161
4877	2161
20481	2161
146	2161
1541	2161
3029	2161
8746	2161
2189	2161
1537	2161
2734	2161
3245	2161
2381	2161
19314	2161
932	2161
32	2161
7868	2161
8210	2161
2894	2161
23693	2161
4371	2161
155	2161
928	2161
141	2161
4627	2161
7330	2161
8124	2161
36	2161
807	2161
10474	2161
11003	2161
4876	2161
19215	2161
17787	2161
2951	2161
7890	2161
3126	2161
5292	2161
2654	2161
3394	2161
8181	2161
13874	2161
8406	2161
3834	30901
16576	30901
21005	30901
26230	30901
28343	30901
8238	30901
26447	30901
3417	30901
19219	2374
38	2374
454	2374
831	2374
9426	2374
340	2374
807	2374
13086	2374
7181	2374
557	2374
108	28010
687	28010
155	28010
99	28010
1536	28010
19215	28010
3942	28010
557	30120
10993	6862
25270	6862
2439	6862
1304	8467
12195	8467
14480	8467
24981	8467
1632	8467
397	28441
451	28441
14560	28441
887	28441
4784	28441
29138	28441
10320	28441
18731	28441
8183	28441
6448	28441
15200	28441
10334	28441
10331	28441
27677	28441
9995	28441
10319	28441
27123	28441
3103	28441
585	28441
22657	28441
21023	28441
16032	28441
9600	28441
8859	19334
4211	19334
369	19334
2732	19334
155	19334
7330	19334
5292	19334
6448	27925
5713	27925
21428	8898
38	8898
4846	8898
2176	8898
8943	8898
698	8898
10969	8898
11648	8898
14884	8898
20432	8898
9637	8898
15653	8898
5620	8898
2181	8898
155	8898
9595	8898
19228	8898
902	8898
22994	8898
11991	14013
5139	14013
8238	14013
108	3564
31314	3564
23499	3564
14819	3564
8090	3564
14973	3564
1334	3564
33985	3564
14724	3564
6328	3564
20336	22569
10378	11465
13503	11465
26231	11465
155	23634
2160	9939
20715	916
11526	916
32256	916
38	916
28609	916
1531	916
10993	916
2200	916
7426	916
1830	916
4329	916
831	916
7842	916
3483	916
19070	916
1148	916
2140	916
1280	916
8238	916
1509	916
9524	916
4140	916
4932	916
10351	916
10874	916
17368	916
11131	916
563	916
12760	916
4302	916
31792	916
1094	916
212	916
5580	916
6618	916
369	21313
1501	18024
12775	18024
28700	18024
625	18024
15220	18024
31470	18024
7334	18024
12392	18024
20049	18024
1367	18024
32883	18024
8103	18024
13044	18024
14768	18024
8863	17483
18987	17483
7333	17483
8943	17483
8405	17483
8997	17483
8757	17483
704	17483
16934	8395
23852	8395
108	1242
10993	1242
4419	1242
24185	1242
2439	1242
772	1242
18980	1242
7381	1242
3761	1242
717	1242
183	1242
26425	17697
13592	17697
23555	17697
7297	32511
14008	32800
11184	32800
8593	32800
29942	32800
2223	32800
28730	32800
9699	32800
267	10623
403	10623
1845	10623
17638	10623
6060	10623
5540	10623
298	10623
8084	10623
19217	20100
33883	2828
25090	2828
25856	2828
23757	2828
8238	2828
183	2828
7459	2828
7047	22223
3596	22223
28633	22223
24486	27939
21546	27939
31873	27939
8627	27939
6901	29707
29426	22064
32404	26177
809	14211
20691	14211
83	14211
23613	14211
340	14211
4783	14211
6788	14211
19995	14211
1452	14211
9038	15408
2021	15408
5639	15408
8861	15408
7333	15408
19063	15408
18975	15408
19062	15408
571	15408
433	23989
2035	23989
2354	23989
139	23989
3324	23989
1531	23989
18010	23989
7426	23989
12877	23989
18085	23989
25335	23989
8899	23989
10935	23989
8238	23989
2311	23989
1725	23989
4932	23989
13907	23989
2099	23989
3343	23989
15587	23989
212	23989
432	23989
1719	23989
13375	14903
15457	14903
7333	14903
1524	14903
8359	14903
10910	14903
11044	14903
4071	14903
13021	14903
27738	14903
11369	33371
28471	33371
25502	13410
2713	13410
24111	13410
789	23700
18744	23700
14895	23700
27187	22829
20127	22829
12936	10397
3342	10397
3191	10397
1295	10397
14008	10397
7297	10397
11912	10397
1539	10397
919	10397
38	10397
7059	10397
7655	10397
304	10397
24160	10397
1141	10397
8263	10397
7631	10397
17079	10397
7376	10397
956	10397
11991	10397
15166	10397
23721	10397
24874	10397
1030	10397
24568	10397
4309	10397
20738	10397
146	10397
16657	10397
711	10397
27343	10397
8078	10397
477	10397
26	10397
8182	10397
25504	10397
10904	10397
323	10397
8993	10397
15372	10397
2894	10397
13348	10397
4783	10397
27689	10397
2838	10397
9297	10397
687	10397
332	10397
6073	10397
155	10397
157	10397
8381	10397
1179	10397
1384	10397
99	10397
114	10397
409	10397
695	10397
33	10397
2951	10397
3333	10397
3020	10397
948	10397
2114	10397
17651	10397
9207	10397
8379	10397
14979	18149
1531	18149
7238	18149
7038	18149
1524	18149
19920	18149
17209	18149
33651	18149
1654	18149
24486	21011
8899	21432
1522	32132
15548	32132
4932	32132
16466	14263
6487	29311
3406	29311
17320	3039
9699	3039
10750	25389
2334	12458
8746	12458
14673	12458
1414	17280
2344	17280
16876	17280
1550	17280
586	17280
11991	17280
10993	17280
2732	17280
7353	17280
3029	17280
6145	17280
7747	17280
11075	17280
932	17280
25	17280
17789	17280
8238	17280
155	17280
7227	17280
19215	17280
5462	17280
5292	17280
16122	17280
27150	17280
26215	33351
6371	16714
18661	16714
4954	7001
23961	7001
28913	7001
6899	7001
6860	7001
27559	7001
13964	7001
3885	7001
22773	7001
3904	7001
19968	7001
3150	7001
21163	7001
27304	7001
26166	7001
27295	7001
15051	7001
4263	7001
19384	7001
30447	7001
3071	7001
4264	7001
18658	7001
27393	7001
5263	7001
14911	7001
9217	7001
28837	7001
23784	7001
27019	7001
4754	7001
19720	7001
20913	7001
27390	7001
7580	7001
531	7001
3208	7001
12393	7001
33520	7001
21028	7001
2698	7001
15735	7001
25221	7001
11702	7001
16934	7001
20127	7001
2333	7001
31747	7001
27856	7001
3536	7001
205	7001
14017	7001
864	7001
32883	7001
2591	7001
34285	7001
6077	7001
21452	7001
26167	7001
28650	7001
27032	7001
28475	7001
11003	7001
820	7001
9672	7001
8295	7001
10302	7001
14802	7001
6656	7001
12553	7001
4459	7001
26477	7001
29596	7001
1146	7001
4862	7001
3023	7001
27160	7001
1961	7001
27218	7001
23353	7001
21821	7001
16629	7001
27946	7001
20809	12268
20746	29925
12481	29925
2732	13334
23405	13334
2437	13334
13335	13334
155	13334
19776	13334
409	13334
5292	13334
7232	7231
6800	7231
11009	7231
8238	7237
884	4094
1520	4094
557	4094
9037	4102
38	3577
15571	3577
6306	3577
32009	3577
8734	3577
2732	3577
21613	3577
2431	3577
945	3577
17734	3577
25847	3577
633	3577
155	3577
4166	3577
1687	3577
19291	3577
3639	3577
17395	7067
6409	22783
31381	22783
1687	22783
13662	34109
23390	34109
8103	34109
469	34109
1532	34109
13135	28137
12536	28137
22319	28137
28274	28137
2161	2438
8657	3801
346	3801
7297	3801
673	3801
3324	3801
403	3801
26893	3801
11991	3801
18010	3801
5794	3801
31425	3801
10365	3801
576	3801
5298	3801
9820	3801
27560	3801
479	3801
8349	3801
4160	3801
633	3801
1473	3801
11636	3801
1622	3801
30229	3801
10874	3801
3348	3801
8103	3801
6066	3801
2271	3801
28333	3801
55	3801
6199	3801
9360	3801
32694	3801
12967	5007
7333	5007
9699	5007
19364	15895
5281	15895
21412	15895
659	15895
366	15895
5292	15895
27229	10404
1307	10404
15896	14109
2372	10354
3423	10354
6734	10354
10869	25871
2783	27794
12202	12608
369	8996
2732	8996
15427	8996
5292	8996
920	11740
19557	1260
18814	1260
14697	23452
15587	2471
18656	6214
19937	4679
9185	4679
379	4679
4954	4679
4211	4679
22732	4679
6899	4679
6860	4679
19965	4679
950	4679
13964	4679
304	4679
10003	4679
3150	4679
24237	4679
7130	4679
9449	4679
23975	4679
14165	4679
3071	4679
1872	4679
24772	4679
10072	4679
28837	4679
26208	4679
23471	4679
9575	4679
21004	4679
24053	4679
376	4679
17755	4679
3424	4679
2322	4679
8435	4679
13487	4679
2894	4679
19115	4679
1540	4679
34016	4679
12270	4679
20230	4679
155	4679
34139	4679
24676	4679
11058	4679
39	4679
9124	4679
27677	4679
2591	4679
17871	4679
585	4679
6702	4679
3388	4679
27160	4679
948	4679
27218	4679
8276	4679
14344	4679
11009	4679
26797	16864
19307	18991
5550	7174
14560	13396
3780	13396
3285	1518
12967	1518
24910	1518
8860	1518
1311	1518
8891	1518
17732	28264
16837	28264
3131	28264
29465	20237
34044	20237
17749	20237
31362	20237
31945	20237
19499	20237
5096	18914
2446	10629
11709	10629
3868	10629
15530	10629
2525	10629
14163	10629
3815	10629
2683	10629
17749	10629
5184	10629
687	10629
7502	10629
27913	10629
28695	10629
298	10629
9216	10629
4302	10629
15587	10629
7822	10629
6508	7897
12842	9355
32880	9355
461	9355
15487	15474
5292	4179
267	26140
38	26140
22545	20689
8972	20689
38	20689
15041	20689
20462	20689
7464	20689
10995	20689
19580	20689
877	20689
1180	20689
11471	20689
15431	20689
20631	20689
29841	20689
26952	20689
33424	20689
526	20689
26460	20689
13067	20689
10996	20689
6523	20689
9985	20689
21377	11848
17208	13809
11691	13809
6103	13809
26953	13809
11475	6879
23222	6879
24153	6879
11991	15941
9699	15941
20967	30564
32221	30564
15197	30564
20368	9868
267	9868
25811	9868
14073	9868
7297	9868
6792	9868
20408	9868
369	9868
12172	9868
8734	9868
5982	9868
12144	9868
6721	9868
6516	9868
5070	9868
5112	9868
32542	9868
8039	9868
17759	9868
16431	9868
26166	9868
24944	9868
20207	9868
917	9868
9951	9868
31466	9868
16102	9868
30447	9868
24634	9868
10410	9868
34044	9868
1083	9868
13731	9868
12551	9868
26011	9868
26253	9868
15082	9868
33288	9868
414	9868
698	9868
25000	9868
26747	9868
1395	9868
214	9868
23471	9868
23522	9868
8184	9868
3208	9868
13079	9868
28486	9868
23127	9868
32213	9868
31220	9868
23555	9868
977	9868
8440	9868
23367	9868
11641	9868
26759	9868
28622	9868
6152	9868
20817	9868
21239	9868
26338	9868
5433	9868
6066	9868
25287	9868
30365	9868
29517	9868
5929	9868
11829	9868
21238	9868
7343	9868
3020	9868
1094	9868
9659	9868
3515	9868
1863	9868
11209	9868
23774	9868
32418	3142
10993	3142
2732	3142
4776	3142
155	3142
5292	3142
389	3142
6976	6928
317	6928
20394	6928
33820	6928
9607	6928
22107	6928
33521	6928
30550	6928
26488	6928
3023	6928
5470	6928
3319	6728
297	6728
21147	6728
9706	6728
4314	6728
15051	6728
17091	6728
1328	6728
17366	6728
557	6728
18010	24796
14063	24796
24468	24796
30842	24796
8660	24796
972	24796
28844	24796
19530	24796
26034	24796
2947	24796
38	21352
11456	21352
24873	21352
27968	21352
7343	21352
8372	21352
704	21352
6127	5690
1414	5690
8657	5690
267	5690
346	5690
2354	5690
9132	5690
7297	5690
10750	5690
38	5690
1322	5690
3324	5690
403	5690
9628	5690
1531	5690
317	5690
18010	5690
10993	5690
2732	5690
8666	5690
8000	5690
455	5690
11381	5690
6757	5690
71	5690
454	5690
4124	5690
7426	5690
28115	5690
14241	5690
831	5690
849	5690
1052	5690
8833	5690
414	5690
25132	5690
29447	5690
562	5690
9820	5690
319	5690
6145	5690
60	5690
2945	5690
479	5690
990	5690
11739	5690
693	5690
1280	5690
8238	5690
20358	5690
9836	5690
5080	5690
2112	5690
3190	5690
7729	5690
155	5690
4166	5690
4277	5690
2311	5690
7502	5690
400	5690
5904	5690
4932	5690
10874	5690
30353	5690
695	5690
6066	5690
11482	5690
1532	5690
563	5690
2271	5690
3747	5690
15024	5690
8174	5690
1851	5690
1903	5690
87	5690
55	5690
6199	5690
15587	5690
5580	5690
4807	5690
432	5690
32694	5690
10562	27062
304	1615
6274	1615
18704	1615
17239	1615
13794	1615
31455	1615
10900	1615
9575	1615
4663	1615
7580	1615
4595	1615
19484	1615
1904	1615
15942	1615
13311	1615
19949	1615
27677	1615
3590	1615
12481	1615
5745	1615
11009	1615
24172	25499
3178	25499
985	25499
155	25499
25498	25499
11016	25499
11255	25499
11614	25499
15915	25499
155	7892
4876	7892
1451	16571
2381	16571
13327	13328
2732	13328
1022	20095
15121	20095
3556	20095
24263	20095
15463	20095
8104	20095
4595	20095
932	20095
11897	20095
8181	20095
23860	1621
24646	1621
25269	1621
28471	1621
409	1621
19126	29143
16273	6659
10019	6659
22349	9170
2736	9170
2014	16816
17633	32803
18264	32803
38	6594
4846	6594
2732	6594
7138	6594
19062	6594
15653	6594
8656	6594
155	6594
13977	6594
12195	6594
2714	6594
21381	6594
8984	6594
38	4719
15517	4719
5425	4719
20944	4719
14117	4719
686	4719
11187	4719
15474	15487
14762	15487
17051	15487
26392	15487
30002	15487
8304	15487
14973	15487
10868	15487
8174	15487
557	15487
7333	22458
9699	22458
31983	11694
477	11694
6707	11694
33799	11694
20769	11694
12708	11694
812	11694
3770	11694
932	11694
1411	11694
27142	11694
598	11694
8638	11694
1101	11694
18322	11694
2714	11694
18529	11694
8591	11694
9830	11694
26056	11694
8891	11694
25509	11694
22988	11694
9207	11694
9959	11694
17862	30679
1999	34368
4846	34368
8861	34368
8185	34368
12604	34368
1417	34368
1560	34368
2004	34368
11604	34368
155	20870
12498	20870
948	20870
948	7740
4954	14675
23961	14675
6129	14675
4211	14675
3660	14675
6899	14675
626	14675
3885	14675
30293	14675
27447	14675
23553	14675
23977	14675
19968	14675
28738	14675
3150	14675
27110	14675
15051	14675
24023	14675
3994	14675
24035	14675
19384	14675
7130	14675
23975	14675
4124	14675
3071	14675
5503	14675
4264	14675
2623	14675
6162	14675
5263	14675
24772	14675
1793	14675
14911	14675
8957	14675
3692	14675
27019	14675
4754	14675
20913	14675
10707	14675
8836	14675
272	14675
13383	14675
6404	14675
27986	14675
6969	14675
20127	14675
14017	14675
155	14675
32883	14675
15976	14675
9124	14675
20008	14675
18569	14675
26167	14675
21712	14675
27032	14675
28475	14675
2019	14675
26301	14675
20350	14675
28474	14675
8295	14675
10302	14675
3388	14675
4459	14675
24071	14675
12651	14675
29596	14675
2895	14675
27160	14675
21864	14675
27218	14675
15587	14675
16403	14675
33209	14675
4843	14675
11009	14675
18632	14675
17199	14675
19161	14315
27447	14315
7426	14315
13386	14315
10968	22436
17192	22436
13285	22436
13545	11790
5607	11790
20008	11790
29471	11790
5797	5039
2951	11761
20572	5595
4631	10126
7376	15472
15548	15472
1631	15472
155	15472
4876	15472
948	15472
9207	15472
2190	12969
6060	12969
18222	12969
4652	12969
5414	12969
14074	12969
924	17295
18977	17295
10846	19
2164	19
919	19
19965	19
3670	19
410	19
8744	19
108	19
375	19
304	19
369	19
7376	19
7667	19
12	19
6508	19
2732	19
15680	19
15347	19
4877	19
6189	19
146	19
477	19
19746	19
924	19
9575	19
376	19
4595	19
2641	19
19484	19
23446	19
9225	19
932	19
17607	19
19115	19
2333	19
4371	19
687	19
155	19
2065	19
7330	19
9124	19
19411	19
9990	19
6702	19
2951	19
1092	19
5292	19
948	19
2654	19
3394	19
16885	19
4706	19
6696	19
29419	5603
20310	5603
28662	5603
31041	5603
8238	8924
13191	10764
10437	10444
24991	5332
2354	1258
5070	1258
32442	1258
8928	5798
6093	5798
4622	5798
12926	6527
306	424
267	424
8374	424
2344	424
32256	424
38	424
8639	424
2712	424
317	424
8624	424
956	424
18010	424
8000	424
26425	424
71	424
24120	424
414	424
17638	424
31320	424
7678	424
4928	424
6145	424
60	424
28486	424
990	424
22483	424
2494	424
1576	424
1280	424
8238	424
2181	424
7729	424
155	424
14019	424
32236	424
2321	424
114	424
15698	424
563	424
3546	424
17595	424
6753	424
18977	424
4628	424
11123	27704
7788	27704
4301	31044
8359	31044
17134	31044
3925	31044
397	4842
4954	4842
1703	4842
28913	4842
4619	4842
4211	4842
6899	4842
626	4842
38	4842
24938	4842
11369	4842
13964	4842
20457	4842
26727	4842
21219	4842
27447	4842
23860	4842
19968	4842
2732	4842
15645	4842
29804	4842
3150	4842
7018	4842
30273	4842
13982	4842
28982	4842
19384	4842
4264	4842
27393	4842
5263	4842
24772	4842
1860	4842
4001	4842
12048	4842
6660	4842
15733	4842
12020	4842
27487	4842
5035	4842
10057	4842
17471	4842
4663	4842
24053	4842
7580	4842
376	4842
3032	4842
4755	4842
21028	4842
2140	4842
15194	4842
10169	4842
20235	4842
10856	4842
6969	4842
19568	4842
694	4842
28770	4842
14067	4842
12270	4842
19949	4842
22888	4842
16801	4842
5010	4842
28476	4842
409	4842
17871	4842
31211	4842
9234	4842
9600	4842
18632	4842
17518	4842
17663	22666
21332	22666
27966	28336
12243	28336
15636	28336
31676	28336
27447	457
7861	457
25105	457
1531	457
11991	457
22659	457
27929	457
16814	457
4522	457
25967	457
8238	457
2112	457
1378	457
764	457
15587	457
14895	457
8374	6039
1141	6039
369	6039
12243	6039
21827	6039
10993	6039
7238	6039
15082	6039
9820	6039
6145	6039
801	6039
6973	20033
10740	20033
10672	18981
4679	9185
16435	9185
30785	9185
17434	9185
2820	9185
3388	9185
17199	9185
32534	32533
12640	21365
12020	21365
2381	21365
16374	21365
2344	9747
1539	9747
5335	9747
38	9747
3479	9747
369	9747
956	9747
7399	9747
10993	9747
2732	9747
4309	9747
508	9747
13386	9747
2108	9747
154	9747
214	9747
3722	9747
2381	9747
9330	9747
8238	9747
307	9747
6305	9747
19256	9747
7794	9747
4302	9747
23758	9747
2654	9747
9234	9747
583	9747
704	9747
9928	22796
3556	22796
30431	22796
369	15456
9716	4974
8142	4974
8955	4974
11314	19238
990	19238
2767	19238
39	19238
2014	19238
12194	19238
4302	19238
5080	21171
28718	25027
6721	25027
966	25027
11356	25027
21959	23409
28186	23409
7218	23409
11788	23409
20380	23409
144	23409
1460	23409
6312	23409
2951	23409
23961	7132
28913	7132
3885	7132
13020	7132
956	7132
4263	7132
18658	7132
1209	7132
693	7132
526	7132
1812	7132
12613	7132
8030	7132
13895	7132
4678	7132
6726	28698
9944	28698
20908	28698
16652	28698
28063	28698
6170	26158
5084	9773
19547	9773
2494	9773
6677	9773
19062	9773
11526	7542
20444	7542
33149	7542
15197	7542
990	7542
8332	7542
409	7542
8906	7542
1268	7542
38	6452
4267	6452
8039	6452
24282	6452
1277	6452
25704	6452
8593	6452
4471	6452
34346	6452
6677	6452
19252	6452
3020	6452
12967	9005
4846	9005
8861	9005
11107	9005
15932	26627
2328	10315
369	1254
7376	1254
10993	1254
2349	1254
155	1254
13150	1254
6702	1254
5832	27053
3952	2384
155	2384
5292	2384
17208	20780
12551	20780
20814	20780
167	20780
28486	20780
8238	20780
18939	20780
28484	20780
28441	397
4842	397
1703	397
14175	397
38	397
108	397
375	397
2172	397
304	397
369	397
10993	397
25659	397
4781	397
26166	397
14831	397
17245	397
27020	397
937	397
1860	397
12048	397
1958	397
9575	397
10707	397
376	397
1097	397
13383	397
4595	397
19484	397
17607	397
15942	397
13487	397
27690	397
19115	397
155	397
3590	397
585	397
14973	397
5292	397
27160	397
4720	397
12550	397
11009	397
6303	13685
7915	13685
27447	3140
10993	3140
3811	3140
9820	3140
8238	3140
155	3140
926	3140
32052	12887
18545	12887
4585	12887
4057	12887
18825	12887
29313	12887
20465	12887
33988	7830
31498	7830
17792	26634
16948	26634
21688	26634
18331	26634
11475	27643
34311	27643
306	13322
27699	13322
8469	13322
4299	13322
454	13322
2439	13322
